id;numero;ano;orgao;state;status;deadline;score;level;place;why;blockers;opps;url;first_seen;last_seen
5466;1300.2/2025;2025;Ministério da Integração e do Desenvolvimento Regional;encerrado;Inscrições Encerradas;;0;;;desenvolvimento regional(+1), órgão-alvo(+2), gratificação técnica(-3);;2 vagas GSISTE Nível Superior na Coordenação de Serviços Gerais (CSG/CGSL/DA/SE);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5466;21/08/2026;21/08/2026
5465;1293.1/2025;2025;Ministério da Cultura;encerrado;Inscrições Encerradas;;-7;chefia baixa;;chefia baixa(-3), graduação específica(-4);graduação específica;Vaga de Chefe de Divisão, FCE 1.07, na Divisão de Parcerias e de Cooperação Federativa | Vaga de Chefe de Divisão, FCE 1.07, na Divisão de Gestão Estratégica;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5465;21/08/2026;21/08/2026
5464;1295.4/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Especialista em Transformação Digital - Ucrânia (Kiev);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5464;21/08/2026;21/08/2026
5462;1294.6/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Especialista em Transformação Digital - Costa do Marfim;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5462;21/08/2026;21/08/2026
5461;1296.6/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;3;;;infraestrutura(+1), órgão-alvo(+2);;Oficial de Operações em Infraestrutura - Guatemala;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5461;21/08/2026;21/08/2026
5460;1298.4/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Especialista em Energia - Áustria;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5460;21/08/2026;21/08/2026
5459;1292.2/2025;2025;Ministério da Cultura;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Vaga de Chefe de Divisão, FCE 1.07, na Divisão de Gestão Documental e Controle de Prazo;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5459;21/08/2026;21/08/2026
5458;1310.1/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISP NS para atuar em projetos da Identificação Civil - SGD/MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5458;21/08/2026;21/08/2026
5456;1289.1/2025;2025;Ministério dos Direitos Humanos e da Cidadania;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;Processo Seletivo Simplificado para concessão de GSISP-NS;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5456;21/08/2026;21/08/2026
5455;1303.1/2025;2025;Ministério do Trabalho e Emprego;encerrado;Inscrições Encerradas;;3;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2);;Assessor Técnico;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5455;21/08/2026;21/08/2026
5454;1308.1/2025;2025;Ministério da Saúde;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Apoio Administrativo em Gestão Contratual;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5454;21/08/2026;21/08/2026
5452;1297.5/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Especialista em Energia - Turquia;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5452;21/08/2026;21/08/2026
5444;1353.2/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Analista de Inovação e Estratégia - COEAI/CGFOR/DGE/SSC/MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5444;21/08/2026;21/08/2026
5443;1283.3/2025;2025;Ministério do Desenvolvimento Agrário e Agricultura Familiar;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE Nível Superior na Coordenação Geral de Instrumentos de Repasse - CGIR/MDA;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5443;21/08/2026;21/08/2026
5442;1282.7/2025;2025;Ministério da Cultura;encerrado;Inscrições Encerradas;;0;;;;;Vaga para trabalhar na Coordenação de Redes Formativas em Arte e Cultura - CRFAC;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5442;21/08/2026;21/08/2026
5439;1281.3/2025;2025;Ministério da Cultura;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Uma vaga de Chefe da Divisão de Formação Técnica e Profissional em Cultura - DFTPC;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5439;21/08/2026;21/08/2026
5437;1275.1/2025;2025;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;TRÊS VAGAS NA ÁREA DE COOPERAÇÃO JURÍDICA INTERNACIONAL DO MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5437;21/08/2026;21/08/2026
5436;1276.1/2025;2025;Ministério da Cultura;encerrado;Inscrições Encerradas;;-6;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1), nível médio/intermediário(-4);nível médio/intermediário;Vaga de Chefe de Divisão, FCE 1.07, na Diretoria de Políticas para Trabalhadores da Cultura (DTRAC);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5436;21/08/2026;21/08/2026
5426;1272.1/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-6;chefia baixa;SRA/AM;chefia baixa(-3), SRA/AM(-5), órgão-alvo(+2);;Cargo Comissionado Executivo de Assistente Técnico (CCE 2.03) SELIC;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5426;21/08/2026;21/08/2026
5423;1271.1/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-6;chefia baixa;;chefia baixa(-3), urbano(+2), órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Chefia da Seção de Gestão Documental e de Transporte (FCE 1.04) | Atuação na Divisão de Administração e Logística (Licitações, Contratos, Patrimônio e Transporte) | Chefia do Serviço de Licitações e Contratos (FCE 1.05) | GSISTE de Nível Superior, do Sistema de Serviços Gerais - SISG;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5423;21/08/2026;21/08/2026
5419;1279.5/2025;2025;Ministério das Mulheres;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Cargo Comissionado Executivo- CCE 1.10;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5419;21/08/2026;21/08/2026
5415;1261.1/2025;2025;Ministério do Meio Ambiente e Mudança do Clima;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Coordenação de Licitações;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5415;21/08/2026;21/08/2026
5411;1314.1/2025;2025;Ministério da Saúde;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;PDG Parcial - Nível Superior para atuar na Coordenação-Geral de Planejamento;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5411;21/08/2026;21/08/2026
5404;1256/2025;2025;Instituto Brasileiro de Museus;encerrado;Inscrições Encerradas;;-2;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1);;Chefe da Seção de Auditoria Finalística | Chefe da Seção de Auditoria de Gestão;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5404;21/08/2026;21/08/2026
5399;1262.2/2025;2025;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;-1;;Brasília;Brasília(+1), órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;Servidor Público Federal Estável, Ocupante de Cargo Efetivo de Nível Médio;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5399;21/08/2026;21/08/2026
5398;1250/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;COMPOSIÇÃO DE FORÇA DE TRABALHO NA DOGES/SEST;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5398;21/08/2026;21/08/2026
5397;1248.1/2025;2025;Presidência da República;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Servidor federal com experiência em atendimento a clientes, rotina administrativa, gestão documental;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5397;21/08/2026;21/08/2026
5396;1246.1/2025;2025;Presidência da República;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Servidor federal com formação em museologia, bibiliotecário, arquivista e historiador;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5396;21/08/2026;21/08/2026
5395;1254/2025;2025;Conselho Administrativo de Defesa Econômica;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Cgesp (Assessoria - Equipe PG.Cade);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5395;21/08/2026;21/08/2026
5387;1255/2025;2025;Conselho Administrativo de Defesa Econômica;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Divisão de Compliance e Gestão de Riscos (Dicor) - Perfil 1 | Divisão de Compliance e Gestão de Riscos (Dicor) -Perfil 2;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5387;21/08/2026;21/08/2026
5385;1240.1/2025;2025;Ministério da Integração e do Desenvolvimento Regional;encerrado;Inscrições Encerradas;;0;;;desenvolvimento regional(+1), órgão-alvo(+2), gratificação técnica(-3);;1 vaga GSISTE SIPOF Nivel Superior -Coordenação de Apoio Técnico Gabinete da Secretaria-Executiva;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5385;21/08/2026;21/08/2026
5384;1239.1/2025;2025;Ministério dos Transportes;encerrado;Inscrições Encerradas;;0;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1), órgão-alvo(+2);;FCE 1.07;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5384;21/08/2026;21/08/2026
5382;1241.1/2025;2025;Ministério da Integração e do Desenvolvimento Regional;encerrado;Inscrições Encerradas;;0;chefia baixa;;chefia baixa(-3), desenvolvimento regional(+1), órgão-alvo(+2);;1 vaga para FCE 2.07 - COAT/GAB-SE/MIDR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5382;21/08/2026;21/08/2026
5380;1259.2/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;4 vagas para composição força de trabalho -  DEDAP/SGD/MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5380;21/08/2026;21/08/2026
5372;1232/2025;2025;Ministério da Defesa;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;Nível Superior - Gestão e Planejamento de TI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5372;21/08/2026;21/08/2026
5368;1242.1/2025;2025;Ministério da Saúde;encerrado;Inscrições Encerradas;;0;;Brasília;Brasília(+1), órgão-alvo(+2), gratificação técnica(-3);;GSISTE-NS para Servidor Público Efetivo atuar na Subsecretaria de Planejamento e Orçamento;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5368;21/08/2026;21/08/2026
5366;1238.3/2025;2025;Ministério da Defesa;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISTE, de nível superior, vinculada ao Sistema de Serviços Gerais - SISG.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5366;21/08/2026;21/08/2026
5362;1225.1/2025;2025;Ministério das Mulheres;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISP Nível Superior - Gestão de Dados e Informações;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5362;21/08/2026;21/08/2026
5361;1224.1/2025;2025;Ministério das Mulheres;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISP Nível Superior -  Privacidade e Segurança da Informação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5361;21/08/2026;21/08/2026
5360;1226.1/2025;2025;Ministério das Mulheres;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISP NÍVEL SUPERIOR: TRANSFORMAÇÃO DIGITAL;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5360;21/08/2026;21/08/2026
5358;1268.4/2025;2025;Ministério da Saúde;encerrado;Inscrições Encerradas;;-3;;SELOA/CE;SELOA/CE(-5), órgão-alvo(+2);;LICITAÇÃO E CONTRATOS (SELOA/CE) | PLANEJAMENTO, GESTÃO E CONTROLE INTERNO (Gabinete/SEMS/CE) | GESTÃO DE PESSOAS (SEGEP/CE) | ACOMPANHAMENTO DE CONVÊNIOS (DITRE/CE) | TECNOLOGIA DA INFORMAÇÃO (Gabinete/SEMS/CE) | GESTÃO FINANCEIRA (SELOA/CE);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5358;21/08/2026;21/08/2026
5357;1222.1/2025;2025;Instituto Nacional de Tecnologia da Informação;encerrado;Inscrições Encerradas;;0;;;;;Perfil 2 - Analista de Gestão de Pessoas - Cadastro, Documentação e Folha | Perfil 1 - Analista de Gestão de Pessoas - Desenvolvimento, Qualidade de Vida e Administrativo;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5357;21/08/2026;21/08/2026
5355;1257.1/2025;2025;Ministério da Saúde;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;APOIO ADMINISTRATIVO | EDIFICAÇÕES E SANEAMENTO - TÉCNICO | ORÇAMENTO E FINANÇAS - CHEFIA | ORÇAMENTO E FINANÇAS - TÉCNICO | ALMOXARIFADO | PATRIMÔNIO | LOGÍSTICA DE TRANSPORTE | TÉCNICO ADMINISTRATIVO - GERAL | LICITAÇÕES E CONTRATOS | SAÚDE INDÍGENA;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5355;21/08/2026;21/08/2026
5354;1221.5/2025;2025;Instituto Nacional de Tecnologia da Informação;encerrado;Inscrições Encerradas;;5;coordenador-geral;;coordenador-geral(+5);;ASSESSOR(A)  - FCE 2.13;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5354;21/08/2026;21/08/2026
5350;1218/2025;2025;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Analista de Infraestrutura de Transportes / Engenheiro Civil;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5350;21/08/2026;21/08/2026
5348;1216/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-5;;;órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GSISTE NI - Área Administrativa SEST/MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5348;21/08/2026;21/08/2026
5345;1217/2025;2025;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;2;;Brasília;Brasília(+1), infraestrutura(+1);;Servidores para atuar no Serviço de Gestão de Pessoas (SGP) - DNIT-GO/DF;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5345;21/08/2026;21/08/2026
5341;1229.3/2025;2025;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Gestão de Processos/Gestão Interna/Gestão de Pessoas/Legislação e Normas/Orçamento Público;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5341;21/08/2026;21/08/2026
5340;1227.1/2025;2025;Ministério da Saúde;encerrado;Inscrições Encerradas;;3;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2);;Coordenador (a) de Atenção à Saúde da Pessoa Idosa do Departamento de Gestão do Cuidado Integral | Coordenador (a) de Atenção à Saúde da Pessoa Idosa do Departamento de Gestão do Cuidado Integral;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5340;21/08/2026;21/08/2026
5337;1214.1/2025;2025;Ministério da Cultura;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Chefe de Divisão, FCE 1.07, na Divisão de Contratos e Parcerias da Secretaria Executiva.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5337;21/08/2026;21/08/2026
5332;1215/2025;2025;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE-SIGA MCTI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5332;21/08/2026;21/08/2026
5331;1213.1/2025;2025;Instituto Brasileiro de Museus;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;FUNÇÃO COMISSIONADA - FCE 1.10 - COORDENADOR DE GESTÃO DE PESSOAS;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5331;21/08/2026;21/08/2026
5326;1208.1/2025;2025;Ministério da Cultura;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Vaga de Coordenador na Coordenação de Contratos e Parcerias - FCE 1.10;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5326;21/08/2026;21/08/2026
5325;1209.1/2025;2025;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;0;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1), órgão-alvo(+2);;CHEFE DE DIVISÃO DE INFRAESTRUTURA DE REDES (FCE 1.07) COM TELETRABALHO PARCIAL NO MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5325;21/08/2026;21/08/2026
5322;1205.2/2025;2025;Comando do Exército;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISTE - NÍVEL SUPERIOR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/5322;21/08/2026;21/08/2026
